word_key,language_key,value
Municipio 3 de Huesca,ru,Муниципалитет 3 провинции Уэска
Municipio 3 de Illes Balears,es,Municipio 3 de Illes Balears
Municipio 3 de Illes Balears,en,Municipality 3 of Balearic Islands
Municipio 3 de Illes Balears,ru,Муниципалитет 3 провинции Балеарские острова
Municipio 3 de Jaén,es,Municipio 3 de Jaén
Municipio 3 de Jaén,en,Municipality 3 of Jaen
Municipio 3 de Jaén,ru,Муниципалитет 3 провинции Хаэн
Municipio 3 de La Rioja,es,Municipio 3 de La Rioja
Municipio 3 de La Rioja,en,Municipality 3 of La Rioja
Municipio 3 de La Rioja,ru,Муниципалитет 3 провинции Ла-Риоха
Municipio 3 de Las Palmas,es,Municipio 3 de Las Palmas
Municipio 3 de Las Palmas,en,Municipality 3 of Las Palmas
Municipio 3 de Las Palmas,ru,Муниципалитет 3 провинции Лас-Пальмас
Municipio 3 de León,es,Municipio 3 de León
Municipio 3 de León,en,Municipality 3 of Leon
Municipio 3 de León,ru,Муниципалитет 3 провинции Леон
Municipio 3 de Lleida,es,Municipio 3 de Lleida
Municipio 3 de Lleida,en,Municipality 3 of Lleida
Municipio 3 de Lleida,ru,Муниципалитет 3 провинции Льейда
Municipio 3 de Lugo,es,Municipio 3 de Lugo
Municipio 3 de Lugo,en,Municipality 3 of Lugo
Municipio 3 de Lugo,ru,Муниципалитет 3 провинции Луго
Municipio 3 de Madrid,es,Municipio 3 de Madrid
Municipio 3 de Madrid,en,Municipality 3 of Madrid
Municipio 3 de Madrid,ru,Муниципалитет 3 провинции Мадрид
Municipio 3 de Melilla,es,Municipio 3 de Melilla
Municipio 3 de Melilla,en,Municipality 3 of Melilla
Municipio 3 de Melilla,ru,Муниципалитет 3 провинции Мелилья
Municipio 3 de Murcia,es,Municipio 3 de Murcia
Municipio 3 de Murcia,en,Municipality 3 of Murcia
Municipio 3 de Murcia,ru,Муниципалитет 3 провинции Мурсия
Municipio 3 de Málaga,es,Municipio 3 de Málaga
Municipio 3 de Málaga,en,Municipality 3 of Malaga
Municipio 3 de Málaga,ru,Муниципалитет 3 провинции Малага
Municipio 3 de Navarra,es,Municipio 3 de Navarra
Municipio 3 de Navarra,en,Municipality 3 of Navarre
Municipio 3 de Navarra,ru,Муниципалитет 3 провинции Наварра
Municipio 3 de Ourense,es,Municipio 3 de Ourense
Municipio 3 de Ourense,en,Municipality 3 of Ourense
Municipio 3 de Ourense,ru,Муниципалитет 3 провинции Оуренсе
Municipio 3 de Palencia,es,Municipio 3 de Palencia
Municipio 3 de Palencia,en,Municipality 3 of Palencia
Municipio 3 de Palencia,ru,Муниципалитет 3 провинции Паленсия
Municipio 3 de Pontevedra,es,Municipio 3 de Pontevedra
Municipio 3 de Pontevedra,en,Municipality 3 of Pontevedra
Municipio 3 de Pontevedra,ru,Муниципалитет 3 провинции Понтеведра
Municipio 3 de Salamanca,es,Municipio 3 de Salamanca
Municipio 3 de Salamanca,en,Municipality 3 of Salamanca
Municipio 3 de Salamanca,ru,Муниципалитет 3 провинции Саламанка
Municipio 3 de Santa Cruz de Tenerife,es,Municipio 3 de Santa Cruz de Tenerife
Municipio 3 de Santa Cruz de Tenerife,en,Municipality 3 of Santa Cruz de Tenerife
Municipio 3 de Santa Cruz de Tenerife,ru,Муниципалитет 3 провинции Санта-Крус-де-Тенерифе
Municipio 3 de Segovia,es,Municipio 3 de Segovia
Municipio 3 de Segovia,en,Municipality 3 of Segovia
Municipio 3 de Segovia,ru,Муниципалитет 3 провинции Сеговия
Municipio 3 de Sevilla,es,Municipio 3 de Sevilla
Municipio 3 de Sevilla,en,Municipality 3 of Seville
Municipio 3 de Sevilla,ru,Муниципалитет 3 провинции Севилья
Municipio 3 de Soria,es,Municipio 3 de Soria
Municipio 3 de Soria,en,Municipality 3 of Soria
Municipio 3 de Soria,ru,Муниципалитет 3 провинции Сория
Municipio 3 de Tarragona,es,Municipio 3 de Tarragona
Municipio 3 de Tarragona,en,Municipality 3 of Tarragona
Municipio 3 de Tarragona,ru,Муниципалитет 3 провинции Таррагона
Municipio 3 de Teruel,es,Municipio 3 de Teruel
Municipio 3 de Teruel,en,Municipality 3 of Teruel
Municipio 3 de Teruel,ru,Муниципалитет 3 провинции Теруэль
Municipio 3 de Toledo,es,Municipio 3 de Toledo
Municipio 3 de Toledo,en,Municipality 3 of Toledo
Municipio 3 de Toledo,ru,Муниципалитет 3 провинции Толедо
Municipio 3 de Valencia,es,Municipio 3 de Valencia
Municipio 3 de Valencia,en,Municipality 3 of Valencia
Municipio 3 de Valencia,ru,Муниципалитет 3 провинции Валенсия
Municipio 3 de Valladolid,es,Municipio 3 de Valladolid
Municipio 3 de Valladolid,en,Municipality 3 of Valladolid
Municipio 3 de Valladolid,ru,Муниципалитет 3 провинции Вальядолид
Municipio 3 de Zamora,es,Municipio 3 de Zamora
Municipio 3 de Zamora,en,Municipality 3 of Zamora
Municipio 3 de Zamora,ru,Муниципалитет 3 провинции Самора
Municipio 3 de Zaragoza,es,Municipio 3 de Zaragoza
Municipio 3 de Zaragoza,en,Municipality 3 of Zaragoza
Municipio 3 de Zaragoza,ru,Муниципалитет 3 провинции Сарагоса
Municipio 3 de Álava,es,Municipio 3 de Álava
Municipio 3 de Álava,en,Municipality 3 of Álava
Municipio 3 de Álava,ru,Муниципалитет 3 провинции Алава
Municipio 3 de Ávila,es,Municipio 3 de Ávila
Municipio 3 de Ávila,en,Municipality 3 of Ávila
Municipio 3 de Ávila,ru,Муниципалитет 3 провинции Авила
Municipio 4 de A Coruña,es,Municipio 4 de A Coruña
Municipio 4 de A Coruña,en,Municipality 4 of A Coruña
Municipio 4 de A Coruña,ru,Муниципалитет 4 провинции Ла-Корунья
Municipio 4 de Albacete,es,Municipio 4 de Albacete
Municipio 4 de Albacete,en,Municipality 4 of Albacete
Municipio 4 de Albacete,ru,Муниципалитет 4 провинции Альбасете
Municipio 4 de Alicante,es,Municipio 4 de Alicante
Municipio 4 de Alicante,en,Municipality 4 of Alicante
Municipio 4 de Alicante,ru,Муниципалитет 4 провинции Аликанте
Municipio 4 de Almería,es,Municipio 4 de Almería
Municipio 4 de Almería,en,Municipality 4 of Almeria
Municipio 4 de Almería,ru,Муниципалитет 4 провинции Альмерия
Municipio 4 de Asturias,es,Municipio 4 de Asturias
Municipio 4 de Asturias,en,Municipality 4 of Asturias
Municipio 4 de Asturias,ru,Муниципалитет 4 провинции Астурия
Municipio 4 de Badajoz,es,Municipio 4 de Badajoz
Municipio 4 de Badajoz,en,Municipality 4 of Badajoz
Municipio 4 de Badajoz,ru,Муниципалитет 4 провинции Бадахос
Municipio 4 de Barcelona,es,Municipio 4 de Barcelona
Municipio 4 de Barcelona,en,Municipality 4 of Barcelona
Municipio 4 de Barcelona,ru,Муниципалитет 4 провинции Барселона
Municipio 4 de Bizkaia,es,Municipio 4 de Bizkaia
Municipio 4 de Bizkaia,en,Municipality 4 of Biscay
Municipio 4 de Bizkaia,ru,Муниципалитет 4 провинции Бискайя
Municipio 4 de Burgos,es,Municipio 4 de Burgos
Municipio 4 de Burgos,en,Municipality 4 of Burgos
Municipio 4 de Burgos,ru,Муниципалитет 4 провинции Бургос
Municipio 4 de Cantabria,es,Municipio 4 de Cantabria
Municipio 4 de Cantabria,en,Municipality 4 of Cantabria
Municipio 4 de Cantabria,ru,Муниципалитет 4 провинции Кантабрия
Municipio 4 de Castellón,es,Municipio 4 de Castellón
Municipio 4 de Castellón,en,Municipality 4 of Castellon
Municipio 4 de Castellón,ru,Муниципалитет 4 провинции Кастельон
Municipio 4 de Ceuta,es,Municipio 4 de Ceuta
Municipio 4 de Ceuta,en,Municipality 4 of Ceuta
Municipio 4 de Ceuta,ru,Муниципалитет 4 провинции Сеута
Municipio 4 de Ciudad Real,es,Municipio 4 de Ciudad Real
Municipio 4 de Ciudad Real,en,Municipality 4 of Ciudad Real
Municipio 4 de Ciudad Real,ru,Муниципалитет 4 провинции Сьюдад-Реаль
Municipio 4 de Cuenca,es,Municipio 4 de Cuenca
Municipio 4 de Cuenca,en,Municipality 4 of Cuenca
Municipio 4 de Cuenca,ru,Муниципалитет 4 провинции Куэнка
Municipio 4 de Cáceres,es,Municipio 4 de Cáceres
Municipio 4 de Cáceres,en,Municipality 4 of Caceres
Municipio 4 de Cáceres,ru,Муниципалитет 4 провинции Касерес
Municipio 4 de Cádiz,es,Municipio 4 de Cádiz
Municipio 4 de Cádiz,en,Municipality 4 of Cadiz
Municipio 4 de Cádiz,ru,Муниципалитет 4 провинции Кадис
Municipio 4 de Córdoba,es,Municipio 4 de Córdoba
Municipio 4 de Córdoba,en,Municipality 4 of Cordoba
Municipio 4 de Córdoba,ru,Муниципалитет 4 провинции Кордова
Municipio 4 de Gipuzkoa,es,Municipio 4 de Gipuzkoa
Municipio 4 de Gipuzkoa,en,Municipality 4 of Gipuzkoa
Municipio 4 de Gipuzkoa,ru,Муниципалитет 4 провинции Гипускоа
Municipio 4 de Girona,es,Municipio 4 de Girona
Municipio 4 de Girona,en,Municipality 4 of Girona
Municipio 4 de Girona,ru,Муниципалитет 4 провинции Жирона
Municipio 4 de Granada,es,Municipio 4 de Granada
Municipio 4 de Granada,en,Municipality 4 of Granada
Municipio 4 de Granada,ru,Муниципалитет 4 провинции Гранада
Municipio 4 de Guadalajara,es,Municipio 4 de Guadalajara
Municipio 4 de Guadalajara,en,Municipality 4 of Guadalajara
Municipio 4 de Guadalajara,ru,Муниципалитет 4 провинции Гвадалахара
Municipio 4 de Huelva,es,Municipio 4 de Huelva
Municipio 4 de Huelva,en,Municipality 4 of Huelva
Municipio 4 de Huelva,ru,Муниципалитет 4 провинции Уэльва
Municipio 4 de Huesca,es,Municipio 4 de Huesca
Municipio 4 de Huesca,en,Municipality 4 of Huesca
Municipio 4 de Huesca,ru,Муниципалитет 4 провинции Уэска
Municipio 4 de Illes Balears,es,Municipio 4 de Illes Balears
Municipio 4 de Illes Balears,en,Municipality 4 of Balearic Islands
Municipio 4 de Illes Balears,ru,Муниципалитет 4 провинции Балеарские острова
Municipio 4 de Jaén,es,Municipio 4 de Jaén
Municipio 4 de Jaén,en,Municipality 4 of Jaen
Municipio 4 de Jaén,ru,Муниципалитет 4 провинции Хаэн
Municipio 4 de La Rioja,es,Municipio 4 de La Rioja
Municipio 4 de La Rioja,en,Municipality 4 of La Rioja
Municipio 4 de La Rioja,ru,Муниципалитет 4 провинции Ла-Риоха
Municipio 4 de Las Palmas,es,Municipio 4 de Las Palmas
Municipio 4 de Las Palmas,en,Municipality 4 of Las Palmas
Municipio 4 de Las Palmas,ru,Муниципалитет 4 провинции Лас-Пальмас
Municipio 4 de León,es,Municipio 4 de León
Municipio 4 de León,en,Municipality 4 of Leon
Municipio 4 de León,ru,Муниципалитет 4 провинции Леон
Municipio 4 de Lleida,es,Municipio 4 de Lleida
Municipio 4 de Lleida,en,Municipality 4 of Lleida
Municipio 4 de Lleida,ru,Муниципалитет 4 провинции Льейда
Municipio 4 de Lugo,es,Municipio 4 de Lugo
Municipio 4 de Lugo,en,Municipality 4 of Lugo
Municipio 4 de Lugo,ru,Муниципалитет 4 провинции Луго
Municipio 4 de Madrid,es,Municipio 4 de Madrid
Municipio 4 de Madrid,en,Municipality 4 of Madrid
Municipio 4 de Madrid,ru,Муниципалитет 4 провинции Мадрид
Municipio 4 de Melilla,es,Municipio 4 de Melilla
Municipio 4 de Melilla,en,Municipality 4 of Melilla
Municipio 4 de Melilla,ru,Муниципалитет 4 провинции Мелилья
Municipio 4 de Murcia,es,Municipio 4 de Murcia
Municipio 4 de Murcia,en,Municipality 4 of Murcia
Municipio 4 de Murcia,ru,Муниципалитет 4 провинции Мурсия
Municipio 4 de Málaga,es,Municipio 4 de Málaga
Municipio 4 de Málaga,en,Municipality 4 of Malaga
Municipio 4 de Málaga,ru,Муниципалитет 4 провинции Малага
Municipio 4 de Navarra,es,Municipio 4 de Navarra
Municipio 4 de Navarra,en,Municipality 4 of Navarre
Municipio 4 de Navarra,ru,Муниципалитет 4 провинции Наварра
Municipio 4 de Ourense,es,Municipio 4 de Ourense
Municipio 4 de Ourense,en,Municipality 4 of Ourense
Municipio 4 de Ourense,ru,Муниципалитет 4 провинции Оуренсе
Municipio 4 de Palencia,es,Municipio 4 de Palencia
Municipio 4 de Palencia,en,Municipality 4 of Palencia
Municipio 4 de Palencia,ru,Муниципалитет 4 провинции Паленсия
Municipio 4 de Pontevedra,es,Municipio 4 de Pontevedra
Municipio 4 de Pontevedra,en,Municipality 4 of Pontevedra
Municipio 4 de Pontevedra,ru,Муниципалитет 4 провинции Понтеведра
Municipio 4 de Salamanca,es,Municipio 4 de Salamanca
Municipio 4 de Salamanca,en,Municipality 4 of Salamanca
Municipio 4 de Salamanca,ru,Муниципалитет 4 провинции Саламанка
Municipio 4 de Santa Cruz de Tenerife,es,Municipio 4 de Santa Cruz de Tenerife
Municipio 4 de Santa Cruz de Tenerife,en,Municipality 4 of Santa Cruz de Tenerife
Municipio 4 de Santa Cruz de Tenerife,ru,Муниципалитет 4 провинции Санта-Крус-де-Тенерифе
Municipio 4 de Segovia,es,Municipio 4 de Segovia
Municipio 4 de Segovia,en,Municipality 4 of Segovia
Municipio 4 de Segovia,ru,Муниципалитет 4 провинции Сеговия
Municipio 4 de Sevilla,es,Municipio 4 de Sevilla
Municipio 4 de Sevilla,en,Municipality 4 of Seville
Municipio 4 de Sevilla,ru,Муниципалитет 4 провинции Севилья
Municipio 4 de Soria,es,Municipio 4 de Soria
Municipio 4 de Soria,en,Municipality 4 of Soria
Municipio 4 de Soria,ru,Муниципалитет 4 провинции Сория
Municipio 4 de Tarragona,es,Municipio 4 de Tarragona
Municipio 4 de Tarragona,en,Municipality 4 of Tarragona
Municipio 4 de Tarragona,ru,Муниципалитет 4 провинции Таррагона
Municipio 4 de Teruel,es,Municipio 4 de Teruel
Municipio 4 de Teruel,en,Municipality 4 of Teruel
Municipio 4 de Teruel,ru,Муниципалитет 4 провинции Теруэль
Municipio 4 de Toledo,es,Municipio 4 de Toledo
Municipio 4 de Toledo,en,Municipality 4 of Toledo
Municipio 4 de Toledo,ru,Муниципалитет 4 провинции Толедо
Municipio 4 de Valencia,es,Municipio 4 de Valencia
Municipio 4 de Valencia,en,Municipality 4 of Valencia
Municipio 4 de Valencia,ru,Муниципалитет 4 провинции Валенсия
Municipio 4 de Valladolid,es,Municipio 4 de Valladolid
Municipio 4 de Valladolid,en,Municipality 4 of Valladolid
Municipio 4 de Valladolid,ru,Муниципалитет 4 провинции Вальядолид
Municipio 4 de Zamora,es,Municipio 4 de Zamora
Municipio 4 de Zamora,en,Municipality 4 of Zamora
Municipio 4 de Zamora,ru,Муниципалитет 4 провинции Самора
Municipio 4 de Zaragoza,es,Municipio 4 de Zaragoza
Municipio 4 de Zaragoza,en,Municipality 4 of Zaragoza
Municipio 4 de Zaragoza,ru,Муниципалитет 4 провинции Сарагоса
Municipio 4 de Álava,es,Municipio 4 de Álava
Municipio 4 de Álava,en,Municipality 4 of Álava
Municipio 4 de Álava,ru,Муниципалитет 4 провинции Алава
Municipio 4 de Ávila,es,Municipio 4 de Ávila
Municipio 4 de Ávila,en,Municipality 4 of Ávila
Municipio 4 de Ávila,ru,Муниципалитет 4 провинции Авила
Municipio 5 de A Coruña,es,Municipio 5 de A Coruña
Municipio 5 de A Coruña,en,Municipality 5 of A Coruña
Municipio 5 de A Coruña,ru,Муниципалитет 5 провинции Ла-Корунья
